event_id,created_datetime,start_datetime,resolved_datetime,closed_datetime,end_datetime,event_cause,sub_cause,description,comment,priority,requires_road_closure,corridor,zone,ward,junction,latitude,longitude,veh_type,veh_no,reported_by,source_channel,status,severity_reported,Pot_holes,water_logging,tree_fall,weather,rainfall_mm,temperature_c,lanes_blocked,num_vehicles_involved,injuries,fatalities,responder_unit,response_team_size,diversion_applied,signal_id,camera_id,district,police_station,contact_number,landmark,direction,updated_datetime,remarks
EVT-001045,2024-01-19T22:08:00+00:00,2024-01-19T22:08:00+00:00,,,,others,,incident reported,,high,false,Mysore Road,Z3,W161,,13.050273,77.751268,,,officer,radio,open,medium,0,0,0,clear,0.94,22.2,0,2,0,0,,3,false,SIG23,,Bengaluru,PS15,,,NB,2024-01-19T22:08:00+00:00,
EVT-001046,2023-11-10T18:56:00+00:00,2023-11-10T18:56:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z2,W17,,12.857625,77.6393,auto,KA35AB1692,officer,radio,open,low,0,0,0,clear,0.00,29.6,1,2,0,0,,1,false,SIG75,,Bengaluru,PS1,,,WB,2023-11-10T18:56:00+00:00,
EVT-001047,2024-04-10T10:08:00+00:00,2024-04-10T10:08:00+00:00,,,,pot_holes,,pothole causing slowdown; road closure required,,high,true,Mysore Road,Z8,W4,J382,13.125898,77.697518,,,officer,radio,open,high,1,0,0,rain,7.51,33.0,0,1,0,0,,2,true,SIG162,,Bengaluru,PS43,,,NB,2024-04-10T10:08:00+00:00,
EVT-001048,2023-11-21T04:24:00+00:00,2023-11-21T04:24:00+00:00,,,,pot_holes,,pothole causing slowdown; road closure required,,low,true,Old Madras Road,Z3,W117,,12.931973,77.599211,,,officer,radio,open,low,1,0,0,clear,0.00,25.1,1,1,0,0,,2,true,SIG164,,Bengaluru,PS47,,,SB,2023-11-21T04:24:00+00:00,
EVT-001049,2024-04-15T12:54:00+00:00,2024-04-15T12:54:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z5,W154,,13.116217,77.746965,car,KA05AB5676,officer,radio,open,medium,0,0,0,clear,0.00,26.8,1,1,0,0,,4,false,SIG25,,Bengaluru,PS25,,,WB,2024-04-15T12:54:00+00:00,
EVT-001050,2024-03-01T18:55:00+00:00,2024-03-01T18:55:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Tumkur Road,Z7,W65,,12.854664,77.679106,auto,KA06AB5976,officer,radio,open,low,0,0,0,clear,2.83,32.5,0,3,0,0,,2,false,SIG129,,Bengaluru,PS46,,,EB,2024-03-01T18:55:00+00:00,
EVT-001051,2023-12-15T16:28:00+00:00,2023-12-15T16:28:00+00:00,,,,others,,incident reported,,high,false,ORR East,Z4,W89,,12.884815,77.471146,,,officer,radio,open,medium,0,0,0,clear,0.00,23.8,0,1,0,0,,4,false,SIG98,,Bengaluru,PS16,,,NB,2023-12-15T16:28:00+00:00,
EVT-001052,2024-01-17T16:35:00+00:00,2024-01-17T16:35:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR East,Z1,W88,J376,12.972284,77.52489,car,KA29AB6279,officer,radio,open,low,0,0,0,clear,0.72,28.3,0,1,0,0,,2,false,SIG50,,Bengaluru,PS33,,,EB,2024-01-17T16:35:00+00:00,
EVT-001053,2024-04-21T23:50:00+00:00,2024-04-21T23:50:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z3,W98,J65,13.005139,77.525733,truck,KA57AB4132,officer,radio,open,low,0,0,0,rain,9.25,30.2,0,1,0,0,,2,false,SIG129,,Bengaluru,PS21,,,WB,2024-04-21T23:50:00+00:00,
EVT-001054,2023-11-25T00:33:00+00:00,2023-11-25T00:33:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z5,W124,,13.039732,77.657394,truck,KA33AB0636,officer,radio,open,medium,0,0,0,clear,0.00,27.1,1,1,0,0,,3,false,SIG156,,Bengaluru,PS35,,,NB,2023-11-25T00:33:00+00:00,
EVT-001055,2024-03-27T17:04:00+00:00,2024-03-27T17:04:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Magadi Road,Z2,W191,,12.972219,77.708783,two_wheeler,KA27AB3178,officer,radio,open,low,0,0,0,clear,2.84,25.8,1,2,0,0,,1,false,SIG151,,Bengaluru,PS29,,,WB,2024-03-27T17:04:00+00:00,
EVT-001056,2024-02-28T07:51:00+00:00,2024-02-28T07:51:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z7,W189,,12.921466,77.57679,auto,KA49AB8008,officer,radio,open,low,0,0,0,clear,2.44,32.3,0,3,0,0,,1,false,SIG91,,Bengaluru,PS12,,,NB,2024-02-28T07:51:00+00:00,
EVT-001057,2024-02-24T04:25:00+00:00,2024-02-24T04:25:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Tumkur Road,Z4,W54,,13.043176,77.63061,,,officer,radio,open,critical,0,0,0,clear,3.52,26.9,3,1,2,0,,2,true,SIG138,,Bengaluru,PS28,,,NB,2024-02-24T04:25:00+00:00,
EVT-001058,2024-04-04T08:16:00+00:00,2024-04-04T08:16:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z2,W3,,12.927737,77.55121,auto,KA26AB0971,officer,radio,open,low,0,0,0,rain,7.79,23.9,1,2,0,0,,4,false,SIG70,,Bengaluru,PS35,,,NB,2024-04-04T08:16:00+00:00,
EVT-001059,2023-12-24T14:14:00+00:00,2023-12-24T14:14:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z8,W16,,12.892233,77.677397,auto,KA08AB1838,officer,radio,open,low,0,0,0,clear,3.21,22.8,0,3,0,0,,1,false,SIG42,,Bengaluru,PS27,,,SB,2023-12-24T14:14:00+00:00,
EVT-001060,2024-02-17T15:05:00+00:00,2024-02-17T15:05:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Old Madras Road,Z4,W177,,13.043257,77.520183,,,officer,radio,open,critical,0,0,0,rain,8.0,25.1,2,2,0,0,,1,true,SIG74,,Bengaluru,PS39,,,WB,2024-02-17T15:05:00+00:00,
EVT-001061,2024-04-19T21:05:00+00:00,2024-04-19T21:05:00+00:00,,,,public_event,,public event procession,,high,false,Mysore Road,Z3,W146,J260,13.023199,77.554107,,,officer,radio,open,high,0,0,0,rain,7.24,23.0,0,2,0,0,,3,false,SIG142,,Bengaluru,PS46,,,SB,2024-04-19T21:05:00+00:00,
EVT-001062,2024-01-26T04:28:00+00:00,2024-01-26T04:28:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,critical,false,Tumkur Road,Z3,W142,,13.02439,77.724222,lcv,KA11AB3919,officer,radio,open,high,0,0,0,rain,14.06,33.3,1,2,0,0,,0,false,SIG47,,Bengaluru,PS10,,,EB,2024-01-26T04:28:00+00:00,
EVT-001063,2024-03-09T20:08:00+00:00,2024-03-09T20:08:00+00:00,,,,pot_holes,,pothole causing slowdown,,low,false,Kanakapura Road,Z4,W62,J86,13.004385,77.580703,,,officer,radio,open,low,1,0,0,rain,5.56,21.6,1,1,0,0,,3,false,SIG65,,Bengaluru,PS12,,,NB,2024-03-09T20:08:00+00:00,
EVT-001064,2023-11-19T10:33:00+00:00,2023-11-19T10:33:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Sarjapur Road,Z4,W105,,13.027795,77.549615,,,officer,radio,open,medium,0,0,0,clear,4.02,26.5,0,1,0,0,,2,false,SIG103,,Bengaluru,PS37,,,WB,2023-11-19T10:33:00+00:00,
EVT-001065,2024-03-30T06:08:00+00:00,2024-03-30T06:08:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Hosur Road,Z3,W42,,13.127453,77.651826,car,KA58AB2088,officer,radio,open,low,0,0,0,rain,9.02,31.5,0,2,0,0,,1,false,SIG27,,Bengaluru,PS3,,,WB,2024-03-30T06:08:00+00:00,
EVT-001066,2024-01-18T01:50:00+00:00,2024-01-18T01:50:00+00:00,2024-01-18T02:25:15.125073+00:00,,,breakdown,,vehicle breakdown blocking lane,,high,false,Magadi Road,Z7,W165,,12.850436,77.652554,truck,KA24AB6177,officer,radio,resolved,medium,0,0,0,rain,9.72,28.8,1,3,0,0,,3,false,SIG157,,Bengaluru,PS48,,,EB,2024-01-18T01:50:00+00:00,
EVT-001067,2024-04-29T04:29:00+00:00,2024-04-29T04:29:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z4,W136,,12.937752,77.475053,car,KA39AB6529,officer,radio,open,medium,0,0,0,clear,0.00,23.5,1,3,0,0,,0,false,SIG6,,Bengaluru,PS17,,,EB,2024-04-29T04:29:00+00:00,
EVT-001068,2024-04-12T09:55:00+00:00,2024-04-12T09:55:00+00:00,2024-04-12T10:14:37.141696+00:00,,,water_logging,,water logging slowing traffic,,critical,false,ORR West,Z6,W7,J389,12.905133,77.660573,,,officer,radio,resolved,high,0,1,0,rain,6.83,24.7,1,2,0,0,,0,false,SIG154,,Bengaluru,PS34,,,WB,2024-04-12T09:55:00+00:00,
EVT-001069,2023-12-11T01:30:00+00:00,2023-12-11T01:30:00+00:00,,,,public_event,,public event procession,,high,false,Magadi Road,Z6,W193,,13.039006,77.620331,,,officer,radio,open,high,0,0,0,clear,0.00,26.4,1,1,0,0,,3,false,SIG72,,Bengaluru,PS22,,,WB,2023-12-11T01:30:00+00:00,
EVT-001070,2024-02-12T08:12:00+00:00,2024-02-12T08:12:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,ORR West,Z7,W168,,12.880965,77.68964,,,officer,radio,open,low,0,0,0,clear,0.00,24.8,0,1,0,0,,3,false,SIG99,,Bengaluru,PS26,,,SB,2024-02-12T08:12:00+00:00,
EVT-001071,2023-12-10T23:18:00+00:00,2023-12-10T23:18:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,ORR West,Z7,W92,,13.04725,77.649683,,,officer,radio,open,high,0,0,0,clear,1.29,25.8,3,2,2,0,,1,true,SIG40,,Bengaluru,PS17,,,NB,2023-12-10T23:18:00+00:00,
EVT-001072,2023-12-27T13:15:00+00:00,2023-12-27T13:15:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Tumkur Road,Z6,W143,,12.957094,77.571451,,,officer,radio,open,low,0,1,0,clear,1.95,25.3,0,1,0,0,,1,false,SIG1,,Bengaluru,PS44,,,SB,2023-12-27T13:15:00+00:00,
EVT-001073,2023-11-19T11:48:00+00:00,2023-11-19T11:48:00+00:00,,,,others,,incident reported,,medium,false,Mysore Road,Z3,W46,,13.084903,77.471651,,,officer,radio,open,low,0,0,0,clear,2.15,25.1,0,3,0,0,,2,false,SIG161,,Bengaluru,PS6,,,EB,2023-11-19T11:48:00+00:00,
EVT-001074,2023-11-27T07:39:00+00:00,2023-11-27T07:39:00+00:00,,,,others,,incident reported; road closure required,,low,true,Magadi Road,Z3,W9,,13.127861,77.567218,,,officer,radio,open,medium,0,0,0,clear,0.10,23.2,0,2,0,0,,0,true,SIG157,,Bengaluru,PS49,,,SB,2023-11-27T07:39:00+00:00,
EVT-001075,2023-12-12T17:06:00+00:00,2023-12-12T17:06:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Mysore Road,Z5,W198,,12.937349,77.694073,,,officer,radio,open,critical,0,0,0,clear,0.00,30.1,1,1,1,0,,2,true,SIG2,,Bengaluru,PS1,,,NB,2023-12-12T17:06:00+00:00,
EVT-001076,2023-12-02T17:05:00+00:00,2023-12-02T17:05:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Magadi Road,Z1,W113,,13.03934,77.672745,lcv,KA53AB0105,officer,radio,open,low,0,0,0,rain,6.88,25.0,1,3,0,0,,1,false,SIG96,,Bengaluru,PS18,,,WB,2023-12-02T17:05:00+00:00,
EVT-001077,2024-01-13T14:13:00+00:00,2024-01-13T14:13:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Tumkur Road,Z8,W179,J302,12.909291,77.63586,,,officer,radio,open,high,0,0,0,rain,8.39,27.0,1,2,0,0,,2,true,SIG61,,Bengaluru,PS44,,,EB,2024-01-13T14:13:00+00:00,
EVT-001078,2024-03-16T04:06:00+00:00,2024-03-16T04:06:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Bellary Road,Z7,W113,,12.859878,77.688307,,,officer,radio,open,low,0,1,0,clear,0.79,25.6,1,3,0,0,,2,false,SIG110,,Bengaluru,PS3,,,WB,2024-03-16T04:06:00+00:00,
EVT-001079,2024-04-16T03:59:00+00:00,2024-04-16T03:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Tumkur Road,Z3,W74,,12.96017,77.694601,bus,KA26AB5008,officer,radio,open,high,0,0,0,clear,1.24,26.7,0,2,0,0,,0,false,SIG81,,Bengaluru,PS9,,,EB,2024-04-16T03:59:00+00:00,
EVT-001080,2024-02-11T00:18:00+00:00,2024-02-11T00:18:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z3,W148,,13.057435,77.733283,two_wheeler,KA47AB9001,officer,radio,open,low,0,0,0,rain,8.86,28.1,1,2,0,0,,4,false,SIG152,,Bengaluru,PS6,,,WB,2024-02-11T00:18:00+00:00,
EVT-001081,2024-01-26T14:09:00+00:00,2024-01-26T14:09:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,ORR East,Z4,W72,,12.926756,77.503633,,,officer,radio,open,critical,0,0,0,clear,0.00,24.8,2,2,0,0,,4,true,SIG96,,Bengaluru,PS31,,,WB,2024-01-26T14:09:00+00:00,
EVT-001082,2024-03-22T09:01:00+00:00,2024-03-22T09:01:00+00:00,2024-03-22T10:17:44.696221+00:00,,,others,,incident reported,,medium,false,ORR West,Z7,W163,,13.079378,77.752382,,,officer,radio,resolved,medium,0,0,0,clear,0.00,27.1,0,3,0,0,,2,false,SIG128,,Bengaluru,PS39,,,SB,2024-03-22T09:01:00+00:00,
EVT-001083,2024-03-01T09:06:00+00:00,2024-03-01T09:06:00+00:00,,,,tree_fall,,tree fallen across carriageway,,high,false,Kanakapura Road,Z2,W122,,13.01836,77.600911,,,officer,radio,open,medium,0,0,1,rain,6.27,32.7,1,2,0,0,,4,false,SIG8,,Bengaluru,PS26,,,WB,2024-03-01T09:06:00+00:00,
EVT-001084,2024-03-26T07:55:00+00:00,2024-03-26T07:55:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z6,W183,,12.888914,77.462328,car,KA23AB1215,officer,radio,open,medium,0,0,0,rain,6.31,26.0,1,2,0,0,,2,false,SIG74,,Bengaluru,PS10,,,SB,2024-03-26T07:55:00+00:00,
EVT-001085,2024-04-17T21:04:00+00:00,2024-04-17T21:04:00+00:00,,,,pot_holes,,pothole causing slowdown,,high,false,Mysore Road,Z1,W88,,12.840614,77.522602,,,officer,radio,open,medium,1,0,0,clear,0.04,24.7,0,3,0,0,,0,false,SIG21,,Bengaluru,PS10,,,SB,2024-04-17T21:04:00+00:00,
EVT-001086,2023-11-28T20:48:00+00:00,2023-11-28T20:48:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z7,W194,,13.078539,77.655294,two_wheeler,KA47AB5026,officer,radio,open,high,0,0,0,rain,9.17,22.9,1,2,0,0,,3,false,SIG11,,Bengaluru,PS4,,,SB,2023-11-28T20:48:00+00:00,
EVT-001087,2024-01-11T04:25:00+00:00,2024-01-11T04:25:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Kanakapura Road,Z2,W197,J98,12.902361,77.470015,truck,KA43AB2662,officer,radio,open,medium,0,0,0,clear,0.00,19.9,1,2,0,0,,1,false,SIG87,,Bengaluru,PS46,,,WB,2024-01-11T04:25:00+00:00,
EVT-001088,2024-01-15T18:17:00+00:00,2024-01-15T18:17:00+00:00,,,,tree_fall,,tree fallen across carriageway,,low,false,ORR West,Z8,W37,,13.071665,77.710587,,,officer,radio,open,low,0,0,1,rain,6.52,25.2,1,1,0,0,,2,false,SIG37,,Bengaluru,PS33,,,SB,2024-01-15T18:17:00+00:00,
EVT-001089,2023-11-19T22:17:00+00:00,2023-11-19T22:17:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z2,W57,J343,13.015996,77.764475,two_wheeler,KA15AB2461,officer,radio,open,low,0,0,0,clear,0.00,24.6,1,2,0,0,,4,false,SIG142,,Bengaluru,PS25,,,SB,2023-11-19T22:17:00+00:00,
EVT-001090,2024-01-02T16:59:00+00:00,2024-01-02T16:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z8,W37,,13.079689,77.497631,bus,KA04AB0531,officer,radio,open,low,0,0,0,clear,3.06,28.4,1,1,0,0,,2,false,SIG111,,Bengaluru,PS33,,,SB,2024-01-02T16:59:00+00:00,
EVT-001091,2023-11-24T00:11:00+00:00,2023-11-24T00:11:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR East,Z7,W27,J153,13.11125,77.756218,auto,KA29AB7096,officer,radio,open,low,0,0,0,rain,8.32,25.8,1,1,0,0,,1,false,SIG87,,Bengaluru,PS29,,,EB,2023-11-24T00:11:00+00:00,
EVT-001092,2024-02-11T09:52:00+00:00,2024-02-11T09:52:00+00:00,,,,water_logging,,water logging slowing traffic,,critical,false,Mysore Road,Z2,W121,,12.909116,77.553178,,,officer,radio,open,critical,0,1,0,clear,4.22,28.5,1,3,0,0,,2,false,SIG41,,Bengaluru,PS35,,,WB,2024-02-11T09:52:00+00:00,
EVT-001093,2024-03-02T08:36:00+00:00,2024-03-02T08:36:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z1,W185,,12.987438,77.701302,lcv,KA32AB2386,officer,radio,open,medium,0,0,0,rain,5.41,24.1,0,1,0,0,,3,false,SIG152,,Bengaluru,PS40,,,NB,2024-03-02T08:36:00+00:00,
EVT-001094,2024-04-03T21:15:00+00:00,2024-04-03T21:15:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,high,true,Mysore Road,Z7,W17,,13.095298,77.703771,,,officer,radio,open,critical,0,0,0,clear,1.76,28.6,3,2,0,0,,2,true,SIG127,,Bengaluru,PS11,,,SB,2024-04-03T21:15:00+00:00,
EVT-001095,2024-01-14T14:10:00+00:00,2024-01-14T14:10:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z7,W181,,13.065747,77.727179,truck,KA04AB7765,officer,radio,open,low,0,0,0,clear,0.00,22.2,0,2,0,0,,3,false,SIG99,,Bengaluru,PS21,,,SB,2024-01-14T14:10:00+00:00,
EVT-001096,2023-11-13T19:30:00+00:00,2023-11-13T19:30:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,critical,true,Hosur Road,Z8,W195,J297,13.029677,77.613413,,,officer,radio,open,critical,0,0,0,clear,0.00,27.7,2,3,1,0,,3,true,SIG54,,Bengaluru,PS37,,,NB,2023-11-13T19:30:00+00:00,
EVT-001097,2023-11-06T09:40:00+00:00,2023-11-06T09:40:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Magadi Road,Z8,W166,,13.100088,77.68812,truck,KA16AB7294,officer,radio,open,low,0,0,0,rain,9.05,25.6,1,1,0,0,,3,false,SIG160,,Bengaluru,PS4,,,NB,2023-11-06T09:40:00+00:00,
EVT-001098,2024-02-14T10:09:00+00:00,2024-02-14T10:09:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z5,W176,J118,12.92222,77.506989,lcv,KA35AB9603,officer,radio,open,low,0,0,0,rain,6.77,29.4,1,3,0,0,,3,false,SIG119,,Bengaluru,PS46,,,WB,2024-02-14T10:09:00+00:00,
EVT-001099,2023-11-30T07:00:00+00:00,2023-11-30T07:00:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Bellary Road,Z2,W78,,12.969804,77.597791,auto,KA22AB5068,officer,radio,open,low,0,0,0,rain,8.76,29.7,0,3,0,0,,2,false,SIG49,,Bengaluru,PS2,,,SB,2023-11-30T07:00:00+00:00,
EVT-001100,2023-11-10T20:25:00+00:00,2023-11-10T20:25:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z1,W103,,13.00309,77.51176,lcv,KA27AB6382,officer,radio,open,low,0,0,0,rain,9.91,24.6,1,3,0,0,,3,false,SIG108,,Bengaluru,PS33,,,EB,2023-11-10T20:25:00+00:00,
EVT-001101,2023-12-30T19:21:00+00:00,2023-12-30T19:21:00+00:00,,,,others,,incident reported,,critical,false,Magadi Road,Z6,W47,,12.979006,77.704216,,,officer,radio,open,high,0,0,0,clear,0.00,27.8,1,2,0,0,,2,false,SIG5,,Bengaluru,PS41,,,SB,2023-12-30T19:21:00+00:00,
EVT-001102,2024-03-18T20:48:00+00:00,2024-03-18T20:48:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Mysore Road,Z8,W118,,12.849568,77.593748,,,officer,radio,open,critical,0,0,0,clear,0.46,34.9,1,1,1,0,,1,true,SIG163,,Bengaluru,PS39,,,SB,2024-03-18T20:48:00+00:00,
EVT-001103,2024-02-15T07:54:00+00:00,2024-02-15T07:54:00+00:00,2024-02-15T08:29:26.335884+00:00,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Kanakapura Road,Z5,W175,,12.859142,77.752989,bus,KA27AB7024,officer,radio,resolved,medium,0,0,0,clear,4.08,18.9,0,2,0,0,,0,false,SIG48,,Bengaluru,PS7,,,SB,2024-02-15T07:54:00+00:00,
EVT-001104,2024-01-03T20:29:00+00:00,2024-01-03T20:29:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Bellary Road,Z5,W116,,13.122395,77.691333,two_wheeler,KA02AB0299,officer,radio,open,low,0,0,0,clear,0.00,28.8,0,3,0,0,,3,false,SIG88,,Bengaluru,PS18,,,SB,2024-01-03T20:29:00+00:00,
EVT-001105,2024-03-10T21:22:00+00:00,2024-03-10T21:22:00+00:00,,,,public_event,,public event procession,,low,false,Bellary Road,Z3,W106,,12.858486,77.710913,,,officer,radio,open,medium,0,0,0,clear,0.00,26.5,1,2,0,0,,2,false,SIG11,,Bengaluru,PS2,,,EB,2024-03-10T21:22:00+00:00,
EVT-001106,2023-12-07T14:20:00+00:00,2023-12-07T14:20:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Sarjapur Road,Z6,W65,,12.910393,77.745728,two_wheeler,KA54AB8468,officer,radio,open,low,0,0,0,rain,12.87,33.8,1,3,0,0,,4,false,SIG123,,Bengaluru,PS16,,,SB,2023-12-07T14:20:00+00:00,
EVT-001107,2024-01-08T21:19:00+00:00,2024-01-08T21:19:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Mysore Road,Z5,W172,,12.989522,77.701687,,,officer,radio,open,low,0,0,0,clear,3.27,23.6,0,2,2,0,,1,false,SIG9,,Bengaluru,PS48,,,NB,2024-01-08T21:19:00+00:00,
EVT-001108,2023-12-29T13:02:00+00:00,2023-12-29T13:02:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,ORR West,Z4,W151,,13.109439,77.761378,,,officer,radio,open,medium,0,0,0,rain,9.55,25.1,1,3,2,0,,3,false,SIG99,,Bengaluru,PS33,,,NB,2023-12-29T13:02:00+00:00,
EVT-001109,2024-03-31T21:21:00+00:00,2024-03-31T21:21:00+00:00,,,,accident,,"accident reported, vehicles involved",,medium,false,Mysore Road,Z7,W51,,13.127748,77.463609,,,officer,radio,open,high,0,0,0,clear,4.19,26.6,1,2,2,0,,2,false,SIG2,,Bengaluru,PS11,,,SB,2024-03-31T21:21:00+00:00,
EVT-001110,2023-11-05T20:57:00+00:00,2023-11-05T20:57:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z6,W54,,13.037784,77.597211,two_wheeler,KA21AB7737,officer,radio,open,low,0,0,0,clear,3.38,29.0,0,2,0,0,,2,false,SIG102,,Bengaluru,PS49,,,SB,2023-11-05T20:57:00+00:00,
EVT-001111,2023-12-03T08:10:00+00:00,2023-12-03T08:10:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z7,W121,,13.100838,77.631393,truck,KA26AB2463,officer,radio,open,medium,0,0,0,clear,1.40,27.4,1,2,0,0,,0,false,SIG78,,Bengaluru,PS44,,,NB,2023-12-03T08:10:00+00:00,
EVT-001112,2023-12-16T07:20:00+00:00,2023-12-16T07:20:00+00:00,,,,public_event,,public event procession,,high,false,Mysore Road,Z3,W107,,13.098069,77.633565,,,officer,radio,open,medium,0,0,0,clear,0.00,25.2,0,3,0,0,,2,false,SIG57,,Bengaluru,PS35,,,WB,2023-12-16T07:20:00+00:00,
EVT-001113,2023-11-20T12:35:00+00:00,2023-11-20T12:35:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,ORR West,Z3,W135,,13.098044,77.694884,,,officer,radio,open,critical,0,0,0,clear,0.10,23.8,3,2,1,0,,3,true,SIG117,,Bengaluru,PS20,,,NB,2023-11-20T12:35:00+00:00,
EVT-001114,2023-12-14T13:52:00+00:00,2023-12-14T13:52:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Tumkur Road,Z1,W153,,13.103082,77.514492,bus,KA11AB8090,officer,radio,open,low,0,0,0,clear,1.7,22.1,0,1,0,0,,3,false,SIG164,,Bengaluru,PS24,,,WB,2023-12-14T13:52:00+00:00,
EVT-001115,2024-04-23T08:17:00+00:00,2024-04-23T08:17:00+00:00,,,,public_event,,public event procession,,low,false,Old Madras Road,Z8,W163,,13.109052,77.57462,,,officer,radio,open,low,0,0,0,clear,2.93,31.5,1,1,0,0,,0,false,SIG127,,Bengaluru,PS25,,,EB,2024-04-23T08:17:00+00:00,
EVT-001116,2023-11-15T10:55:00+00:00,2023-11-15T10:55:00+00:00,,,,accident,,"accident reported, vehicles involved",,high,false,Magadi Road,Z6,W65,,13.015557,77.508928,,,officer,radio,open,high,0,0,0,clear,0.20,24.3,0,3,1,0,,1,false,SIG163,,Bengaluru,PS41,,,SB,2023-11-15T10:55:00+00:00,
EVT-001117,2024-03-03T11:34:00+00:00,2024-03-03T11:34:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Old Madras Road,Z7,W180,,12.918248,77.522684,,,officer,radio,open,medium,0,0,0,rain,8.63,25.5,0,1,0,0,,1,false,SIG145,,Bengaluru,PS49,,,EB,2024-03-03T11:34:00+00:00,
EVT-001118,2023-12-31T21:41:00+00:00,2023-12-31T21:41:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR East,Z8,W61,,12.84846,77.665372,bus,KA29AB3231,officer,radio,open,medium,0,0,0,clear,4.67,32.3,1,2,0,0,,1,false,SIG161,,Bengaluru,PS18,,,SB,2023-12-31T21:41:00+00:00,
EVT-001119,2024-03-02T01:25:00+00:00,2024-03-02T01:25:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,high,true,Bellary Road,Z1,W106,,12.867787,77.691223,auto,KA39AB2358,officer,radio,open,critical,0,0,0,clear,0.00,26.9,3,1,0,0,,4,true,SIG102,,Bengaluru,PS43,,,EB,2024-03-02T01:25:00+00:00,
